src	dest	turning proportions
9518518	905777904	0.0
9518518	9519519	0.0
9518518	9099909	0.0
9518518	5009500	0.0
9518518	900777901	0.0
9518518	9109910	0.0
9518518	900777902	0.0
9518518	911777912	0.0
9518518	911777913	0.0
9518518	5019501	0.0
9518518	5169516	0.0
9518518	906777903	0.0
9518518	9518518	0.0
9518518	900666500	0.0
9518518	901777900	0.0
9518518	9119911	0.0
9518518	913666906	0.0
9518518	5179517	0.0
9518518	9129912	0.0
9518518	9908908	0.0
9518518	903666912	0.0
9518518	908666903	0.0
9518518	904777903	0.0
9518518	9139913	0.0
9518518	9906906	0.0
9518518	9907907	0.0
9518518	902666904	0.0
9518518	902666907	0.0
9518518	904777905	0.0
9518518	9517517	0.0
9518518	516666519	0.0
9518518	9009900	0.0
9518518	909666910	0.0
9518518	9905905	0.0
9518518	909666911	0.0
9518518	907777910	0.0
9518518	907777908	0.0
9518518	912666903	0.0
9518518	9019901	0.0
9518518	9516516	0.0
9518518	910777907	0.0
9518518	912666908	0.0
9518518	901666501	0.0
9518518	913777911	0.0
9518518	9029902	0.0
9518518	9903903	0.0
9518518	911666909	0.0
9518518	906666905	0.0
9518518	9039903	0.0
9518518	908777907	0.0
9518518	908777909	0.0
9518518	9904904	0.0
9518518	913666517	0.0
9518518	905666906	0.0
9518518	9902902	0.0
9518518	906666913	0.0
9518518	903777906	0.0
9518518	9501501	0.0
9518518	519666516	0.0
9518518	903777904	0.0
9518518	9913913	0.0
9518518	905666901	0.0
9518518	900666910	0.0
9518518	501666901	0.0
9518518	9049904	0.0
9518518	517666913	0.0
9518518	5189518	0.0
9518518	907666904	0.0
9518518	500666900	0.0
9518518	9500500	0.0
9518518	9912912	0.0
9518518	9059905	0.0
9518518	909777908	0.0
9518518	907666902	0.0
9518518	912777911	0.0
9518518	5199519	0.0
9518518	910666900	0.0
9518518	516666911	0.0
9518518	9069906	0.0
9518518	910666909	0.0
9518518	9901901	0.0
9518518	902777900	0.0
9518518	901666905	0.0
9518518	9910910	0.0
9518518	9079907	0.0
9518518	9911911	0.0
9518518	9900900	0.0
9518518	904666907	0.0
9518518	904666902	0.0
9518518	9089908	0.0
9518518	518666517	1.0
900666500	903666908	0.0
900666500	9909909	0.0
900666500	911666516	0.0
900666500	908666912	0.0
900666500	517666518	0.0
900666500	905777904	0.0
900666500	9519519	0.0
900666500	9099909	0.0
900666500	5009500	1.0
900666500	900777901	0.0
900666500	9109910	0.0
900666500	900777902	0.0
900666500	911777912	0.0
900666500	911777913	0.0
900666500	5019501	0.0
900666500	5169516	0.0
900666500	906777903	0.0
900666500	9518518	0.0
900666500	900666500	0.0
900666500	901777900	0.0
900666500	9119911	0.0
900666500	913666906	0.0
900666500	5179517	0.0
900666500	9129912	0.0
900666500	9908908	0.0
900666500	903666912	0.0
900666500	908666903	0.0
900666500	904777903	0.0
900666500	9139913	0.0
900666500	9906906	0.0
900666500	9907907	0.0
900666500	902666904	0.0
900666500	902666907	0.0
900666500	904777905	0.0
900666500	9517517	0.0
900666500	516666519	0.0
900666500	9009900	0.0
900666500	909666910	0.0
900666500	9905905	0.0
900666500	909666911	0.0
900666500	907777910	0.0
900666500	907777908	0.0
900666500	912666903	0.0
900666500	9019901	0.0
900666500	9516516	0.0
900666500	910777907	0.0
900666500	912666908	0.0
900666500	901666501	0.0
900666500	913777911	0.0
900666500	9029902	0.0
900666500	9903903	0.0
900666500	911666909	0.0
900666500	906666905	0.0
900666500	9039903	0.0
900666500	908777907	0.0
900666500	908777909	0.0
900666500	9904904	0.0
900666500	913666517	0.0
900666500	905666906	0.0
900666500	9902902	0.0
900666500	906666913	0.0
900666500	903777906	0.0
900666500	9501501	0.0
900666500	519666516	0.0
900666500	903777904	0.0
900666500	9913913	0.0
900666500	905666901	0.0
900666500	900666910	0.0
900666500	501666901	0.0
900666500	9049904	0.0
900666500	517666913	0.0
900666500	5189518	0.0
900666500	907666904	0.0
900666500	500666900	0.0
900666500	9500500	0.0
900666500	9912912	0.0
900666500	9059905	0.0
900666500	909777908	0.0
900666500	907666902	0.0
900666500	912777911	0.0
900666500	5199519	0.0
900666500	910666900	0.0
900666500	516666911	0.0
900666500	9069906	0.0
900666500	910666909	0.0
900666500	9901901	0.0
900666500	902777900	0.0
900666500	901666905	0.0
900666500	9910910	0.0
900666500	9079907	0.0
900666500	9911911	0.0
900666500	9900900	0.0
900666500	904666907	0.0
900666500	904666902	0.0
900666500	9089908	0.0
900666500	518666517	0.0
901777900	903666908	0.0
901777900	9909909	0.0
901777900	911666516	0.0
901777900	908666912	0.0
901777900	517666518	0.0
901777900	905777904	0.0
901777900	9519519	0.0
901777900	9099909	0.0
901777900	5009500	0.0
901777900	900777901	0.0
901777900	9109910	0.0
901777900	900777902	0.25
901777900	911777912	0.0
901777900	911777913	0.0
901777900	5019501	0.0
901777900	5169516	0.0
901777900	906777903	0.0
901777900	9518518	0.0
901777900	900666500	0.25
901777900	901777900	0.0
901777900	9119911	0.0
901777900	913666906	0.0
901777900	5179517	0.0
901777900	9129912	0.0
901777900	9908908	0.0
901777900	903666912	0.0
901777900	908666903	0.0
901777900	904777903	0.0
901777900	9139913	0.0
901777900	9906906	0.0
901777900	9907907	0.0
901777900	902666904	0.0
901777900	902666907	0.0
901777900	904777905	0.0
901777900	9517517	0.0
901777900	516666519	0.0
901777900	9009900	0.25
901777900	909666910	0.0
901777900	9905905	0.0
901777900	909666911	0.0
901777900	907777910	0.0
901777900	907777908	0.0
901777900	912666903	0.0
901777900	9019901	0.0
901777900	9516516	0.0
901777900	910777907	0.0
901777900	912666908	0.0
901777900	901666501	0.0
901777900	913777911	0.0
901777900	9029902	0.0
901777900	9903903	0.0
901777900	911666909	0.0
901777900	906666905	0.0
901777900	9039903	0.0
901777900	908777907	0.0
901777900	908777909	0.0
901777900	9904904	0.0
901777900	913666517	0.0
901777900	905666906	0.0
901777900	9902902	0.0
901777900	906666913	0.0
901777900	903777906	0.0
901777900	9501501	0.0
901777900	519666516	0.0
901777900	903777904	0.0
901777900	9913913	0.0
901777900	905666901	0.0
901777900	900666910	0.25
901777900	501666901	0.0
901777900	9049904	0.0
901777900	517666913	0.0
901777900	5189518	0.0
901777900	907666904	0.0
901777900	500666900	0.0
901777900	9500500	0.0
901777900	9912912	0.0
901777900	9059905	0.0
901777900	909777908	0.0
901777900	907666902	0.0
901777900	912777911	0.0
901777900	5199519	0.0
901777900	910666900	0.0
901777900	516666911	0.0
901777900	9069906	0.0
901777900	910666909	0.0
901777900	9901901	0.0
901777900	902777900	0.0
901777900	901666905	0.0
901777900	9910910	0.0
901777900	9079907	0.0
901777900	9911911	0.0
901777900	9900900	0.0
901777900	904666907	0.0
901777900	904666902	0.0
901777900	9089908	0.0
901777900	518666517	0.0
913666906	903666908	0.0
913666906	9909909	0.0
913666906	911666516	0.0
913666906	908666912	0.0
913666906	517666518	0.0
913666906	905777904	0.0
913666906	9519519	0.0
913666906	9099909	0.0
913666906	5009500	0.0
913666906	900777901	0.0
913666906	9109910	0.0
913666906	900777902	0.0
913666906	911777912	0.0
913666906	911777913	0.0
913666906	5019501	0.0
913666906	5169516	0.0
913666906	906777903	0.3333333333333333
913666906	9518518	0.0
913666906	900666500	0.0
913666906	901777900	0.0
913666906	9119911	0.0
913666906	913666906	0.0
913666906	5179517	0.0
913666906	9129912	0.0
913666906	9908908	0.0
913666906	903666912	0.0
913666906	908666903	0.0
913666906	904777903	0.0
913666906	9139913	0.0
913666906	9906906	0.0
913666906	9907907	0.0
913666906	902666904	0.0
913666906	902666907	0.0
913666906	904777905	0.0
913666906	9517517	0.0
913666906	516666519	0.0
913666906	9009900	0.0
913666906	909666910	0.0
913666906	9905905	0.0
913666906	909666911	0.0
913666906	907777910	0.0
913666906	907777908	0.0
913666906	912666903	0.0
913666906	9019901	0.0
913666906	9516516	0.0
913666906	910777907	0.0
913666906	912666908	0.0
913666906	901666501	0.0
913666906	913777911	0.0
913666906	9029902	0.0
913666906	9903903	0.0
913666906	911666909	0.0
913666906	906666905	0.3333333333333333
913666906	9039903	0.0
913666906	908777907	0.0
913666906	908777909	0.0
913666906	9904904	0.0
913666906	913666517	0.0
913666906	905666906	0.0
913666906	9902902	0.0
913666906	906666913	0.0
913666906	903777906	0.0
913666906	9501501	0.0
913666906	519666516	0.0
913666906	903777904	0.0
913666906	9913913	0.0
913666906	905666901	0.0
913666906	900666910	0.0
913666906	501666901	0.0
913666906	9049904	0.0
913666906	517666913	0.0
913666906	5189518	0.0
913666906	907666904	0.0
913666906	500666900	0.0
913666906	9500500	0.0
913666906	9912912	0.0
913666906	9059905	0.0
913666906	909777908	0.0
913666906	907666902	0.0
913666906	912777911	0.0
913666906	5199519	0.0
913666906	910666900	0.0
913666906	516666911	0.0
913666906	9069906	0.3333333333333333
913666906	910666909	0.0
913666906	9901901	0.0
913666906	902777900	0.0
913666906	901666905	0.0
913666906	9910910	0.0
913666906	9079907	0.0
913666906	9911911	0.0
913666906	9900900	0.0
913666906	904666907	0.0
913666906	904666902	0.0
913666906	9089908	0.0
913666906	518666517	0.0
9908908	903666908	0.0
9908908	9909909	0.0
9908908	911666516	0.0
9908908	908666912	0.25
9908908	517666518	0.0
9908908	905777904	0.0
9908908	9519519	0.0
9908908	9099909	0.0
9908908	5009500	0.0
9908908	900777901	0.0
9908908	9109910	0.0
9908908	900777902	0.0
9908908	911777912	0.0
9908908	911777913	0.0
9908908	5019501	0.0
9908908	5169516	0.0
9908908	906777903	0.0
9908908	9518518	0.0
9908908	900666500	0.0
9908908	901777900	0.0
9908908	9119911	0.0
9908908	913666906	0.0
9908908	5179517	0.0
9908908	9129912	0.0
9908908	9908908	0.0
9908908	903666912	0.0
9908908	908666903	0.25
9908908	904777903	0.0
9908908	9139913	0.0
9908908	9906906	0.0
9908908	9907907	0.0
9908908	902666904	0.0
9908908	902666907	0.0
9908908	904777905	0.0
9908908	9517517	0.0
9908908	516666519	0.0
9908908	9009900	0.0
9908908	909666910	0.0
9908908	9905905	0.0
9908908	909666911	0.0
9908908	907777910	0.0
9908908	907777908	0.0
9908908	912666903	0.0
9908908	9019901	0.0
9908908	9516516	0.0
9908908	910777907	0.0
9908908	912666908	0.0
9908908	901666501	0.0
9908908	913777911	0.0
9908908	9029902	0.0
9908908	9903903	0.0
9908908	911666909	0.0
9908908	906666905	0.0
9908908	9039903	0.0
9908908	908777907	0.25
9908908	908777909	0.25
9908908	9904904	0.0
9908908	913666517	0.0
9908908	905666906	0.0
9908908	9902902	0.0
9908908	906666913	0.0
9908908	903777906	0.0
9908908	9501501	0.0
9908908	519666516	0.0
9908908	903777904	0.0
9908908	9913913	0.0
9908908	905666901	0.0
9908908	900666910	0.0
9908908	501666901	0.0
9908908	9049904	0.0
9908908	517666913	0.0
9908908	5189518	0.0
9908908	907666904	0.0
9908908	500666900	0.0
9908908	9500500	0.0
9908908	9912912	0.0
9908908	9059905	0.0
9908908	909777908	0.0
9908908	907666902	0.0
9908908	912777911	0.0
9908908	5199519	0.0
9908908	910666900	0.0
9908908	516666911	0.0
9908908	9069906	0.0
9908908	910666909	0.0
9908908	9901901	0.0
9908908	902777900	0.0
9908908	901666905	0.0
9908908	9910910	0.0
9908908	9079907	0.0
9908908	9911911	0.0
9908908	9900900	0.0
9908908	904666907	0.0
9908908	904666902	0.0
9908908	9089908	0.0
9908908	518666517	0.0
903666912	903666908	0.0
903666912	9909909	0.0
903666912	911666516	0.0
903666912	908666912	0.0
903666912	517666518	0.0
903666912	905777904	0.0
903666912	9519519	0.0
903666912	9099909	0.0
903666912	5009500	0.0
903666912	900777901	0.0
903666912	9109910	0.0
903666912	900777902	0.0
903666912	911777912	0.0
903666912	911777913	0.0
903666912	5019501	0.0
903666912	5169516	0.0
903666912	906777903	0.0
903666912	9518518	0.0
903666912	900666500	0.0
903666912	901777900	0.0
903666912	9119911	0.0
903666912	913666906	0.0
903666912	5179517	0.0
903666912	9129912	0.3333333333333333
903666912	9908908	0.0
903666912	903666912	0.0
903666912	908666903	0.0
903666912	904777903	0.0
903666912	9139913	0.0
903666912	9906906	0.0
903666912	9907907	0.0
903666912	902666904	0.0
903666912	902666907	0.0
903666912	904777905	0.0
903666912	9517517	0.0
903666912	516666519	0.0
903666912	9009900	0.0
903666912	909666910	0.0
903666912	9905905	0.0
903666912	909666911	0.0
903666912	907777910	0.0
903666912	907777908	0.0
903666912	912666903	0.0
903666912	9019901	0.0
903666912	9516516	0.0
903666912	910777907	0.0
903666912	912666908	0.3333333333333333
903666912	901666501	0.0
903666912	913777911	0.0
903666912	9029902	0.0
903666912	9903903	0.0
903666912	911666909	0.0
903666912	906666905	0.0
903666912	9039903	0.0
903666912	908777907	0.0
903666912	908777909	0.0
903666912	9904904	0.0
903666912	913666517	0.0
903666912	905666906	0.0
903666912	9902902	0.0
903666912	906666913	0.0
903666912	903777906	0.0
903666912	9501501	0.0
903666912	519666516	0.0
903666912	903777904	0.0
903666912	9913913	0.0
903666912	905666901	0.0
903666912	900666910	0.0
903666912	501666901	0.0
903666912	9049904	0.0
903666912	517666913	0.0
903666912	5189518	0.0
903666912	907666904	0.0
903666912	500666900	0.0
903666912	9500500	0.0
903666912	9912912	0.0
903666912	9059905	0.0
903666912	909777908	0.0
903666912	907666902	0.0
903666912	912777911	0.3333333333333333
903666912	5199519	0.0
903666912	910666900	0.0
903666912	516666911	0.0
903666912	9069906	0.0
903666912	910666909	0.0
903666912	9901901	0.0
903666912	902777900	0.0
903666912	901666905	0.0
903666912	9910910	0.0
903666912	9079907	0.0
903666912	9911911	0.0
903666912	9900900	0.0
903666912	904666907	0.0
903666912	904666902	0.0
903666912	9089908	0.0
903666912	518666517	0.0
908666903	903666908	0.0
908666903	9909909	0.0
908666903	911666516	0.0
908666903	908666912	0.0
908666903	517666518	0.0
908666903	905777904	0.0
908666903	9519519	0.0
908666903	9099909	0.0
908666903	5009500	0.0
908666903	900777901	0.0
908666903	9109910	0.0
908666903	900777902	0.0
908666903	911777912	0.0
908666903	911777913	0.0
908666903	5019501	0.0
908666903	5169516	0.0
908666903	906777903	0.0
908666903	9518518	0.0
908666903	900666500	0.0
908666903	901777900	0.0
908666903	9119911	0.0
908666903	913666906	0.0
908666903	5179517	0.0
908666903	9129912	0.0
908666903	9908908	0.0
908666903	903666912	0.25
908666903	908666903	0.0
908666903	904777903	0.0
908666903	9139913	0.0
908666903	9906906	0.0
908666903	9907907	0.0
908666903	902666904	0.0
908666903	902666907	0.0
908666903	904777905	0.0
908666903	9517517	0.0
908666903	516666519	0.0
908666903	9009900	0.0
908666903	909666910	0.0
908666903	9905905	0.0
908666903	909666911	0.0
908666903	907777910	0.0
908666903	907777908	0.0
908666903	912666903	0.0
908666903	9019901	0.0
908666903	9516516	0.0
908666903	910777907	0.0
908666903	912666908	0.0
908666903	901666501	0.0
908666903	913777911	0.0
908666903	9029902	0.0
908666903	9903903	0.0
908666903	911666909	0.0
908666903	906666905	0.0
908666903	9039903	0.25
908666903	908777907	0.0
908666903	908777909	0.0
908666903	9904904	0.0
908666903	913666517	0.0
908666903	905666906	0.0
908666903	9902902	0.0
908666903	906666913	0.0
908666903	903777906	0.25
908666903	9501501	0.0
908666903	519666516	0.0
908666903	903777904	0.25
908666903	9913913	0.0
908666903	905666901	0.0
908666903	900666910	0.0
908666903	501666901	0.0
908666903	9049904	0.0
908666903	517666913	0.0
908666903	5189518	0.0
908666903	907666904	0.0
908666903	500666900	0.0
908666903	9500500	0.0
908666903	9912912	0.0
908666903	9059905	0.0
908666903	909777908	0.0
908666903	907666902	0.0
908666903	912777911	0.0
908666903	5199519	0.0
908666903	910666900	0.0
908666903	516666911	0.0
908666903	9069906	0.0
908666903	910666909	0.0
908666903	9901901	0.0
908666903	902777900	0.0
908666903	901666905	0.0
908666903	9910910	0.0
908666903	9079907	0.0
908666903	9911911	0.0
908666903	9900900	0.0
908666903	904666907	0.0
908666903	904666902	0.0
908666903	9089908	0.0
908666903	518666517	0.0
904777903	903666908	0.25
904777903	9909909	0.0
904777903	911666516	0.0
904777903	908666912	0.0
904777903	517666518	0.0
904777903	905777904	0.0
904777903	9519519	0.0
904777903	9099909	0.0
904777903	5009500	0.0
904777903	900777901	0.0
904777903	9109910	0.0
904777903	900777902	0.0
904777903	911777912	0.0
904777903	911777913	0.0
904777903	5019501	0.0
904777903	5169516	0.0
904777903	906777903	0.0
904777903	9518518	0.0
904777903	900666500	0.0
904777903	901777900	0.0
904777903	9119911	0.0
904777903	913666906	0.0
904777903	5179517	0.0
904777903	9129912	0.0
904777903	9908908	0.0
904777903	903666912	0.25
904777903	908666903	0.0
904777903	904777903	0.0
904777903	9139913	0.0
904777903	9906906	0.0
904777903	9907907	0.0
904777903	902666904	0.0
904777903	902666907	0.0
904777903	904777905	0.0
904777903	9517517	0.0
904777903	516666519	0.0
904777903	9009900	0.0
904777903	909666910	0.0
904777903	9905905	0.0
904777903	909666911	0.0
904777903	907777910	0.0
904777903	907777908	0.0
904777903	912666903	0.0
904777903	9019901	0.0
904777903	9516516	0.0
904777903	910777907	0.0
904777903	912666908	0.0
904777903	901666501	0.0
904777903	913777911	0.0
904777903	9029902	0.0
904777903	9903903	0.0
904777903	911666909	0.0
904777903	906666905	0.0
904777903	9039903	0.25
904777903	908777907	0.0
904777903	908777909	0.0
904777903	9904904	0.0
904777903	913666517	0.0
904777903	905666906	0.0
904777903	9902902	0.0
904777903	906666913	0.0
904777903	903777906	0.25
904777903	9501501	0.0
904777903	519666516	0.0
904777903	903777904	0.0
904777903	9913913	0.0
904777903	905666901	0.0
904777903	900666910	0.0
904777903	501666901	0.0
904777903	9049904	0.0
904777903	517666913	0.0
904777903	5189518	0.0
904777903	907666904	0.0
904777903	500666900	0.0
904777903	9500500	0.0
904777903	9912912	0.0
904777903	9059905	0.0
904777903	909777908	0.0
904777903	907666902	0.0
904777903	912777911	0.0
904777903	5199519	0.0
904777903	910666900	0.0
904777903	516666911	0.0
904777903	9069906	0.0
904777903	910666909	0.0
904777903	9901901	0.0
904777903	902777900	0.0
904777903	901666905	0.0
904777903	9910910	0.0
904777903	9079907	0.0
904777903	9911911	0.0
904777903	9900900	0.0
904777903	904666907	0.0
904777903	904666902	0.0
904777903	9089908	0.0
904777903	518666517	0.0
9906906	903666908	0.0
9906906	9909909	0.0
9906906	911666516	0.0
9906906	908666912	0.0
9906906	517666518	0.0
9906906	905777904	0.0
9906906	9519519	0.0
9906906	9099909	0.0
9906906	5009500	0.0
9906906	900777901	0.0
9906906	9109910	0.0
9906906	900777902	0.0
9906906	911777912	0.0
9906906	911777913	0.0
9906906	5019501	0.0
9906906	5169516	0.0
9906906	906777903	0.3333333333333333
9906906	9518518	0.0
9906906	900666500	0.0
9906906	901777900	0.0
9906906	9119911	0.0
9906906	913666906	0.0
9906906	5179517	0.0
9906906	9129912	0.0
9906906	9908908	0.0
9906906	903666912	0.0
9906906	908666903	0.0
9906906	904777903	0.0
9906906	9139913	0.0
9906906	9906906	0.0
9906906	9907907	0.0
9906906	902666904	0.0
9906906	902666907	0.0
9906906	904777905	0.0
9906906	9517517	0.0
9906906	516666519	0.0
9906906	9009900	0.0
9906906	909666910	0.0
9906906	9905905	0.0
9906906	909666911	0.0
9906906	907777910	0.0
9906906	907777908	0.0
9906906	912666903	0.0
9906906	9019901	0.0
9906906	9516516	0.0
9906906	910777907	0.0
9906906	912666908	0.0
9906906	901666501	0.0
9906906	913777911	0.0
9906906	9029902	0.0
9906906	9903903	0.0
9906906	911666909	0.0
9906906	906666905	0.3333333333333333
9906906	9039903	0.0
9906906	908777907	0.0
9906906	908777909	0.0
9906906	9904904	0.0
9906906	913666517	0.0
9906906	905666906	0.0
9906906	9902902	0.0
9906906	906666913	0.3333333333333333
9906906	903777906	0.0
9906906	9501501	0.0
9906906	519666516	0.0
9906906	903777904	0.0
9906906	9913913	0.0
9906906	905666901	0.0
9906906	900666910	0.0
9906906	501666901	0.0
9906906	9049904	0.0
9906906	517666913	0.0
9906906	5189518	0.0
9906906	907666904	0.0
9906906	500666900	0.0
9906906	9500500	0.0
9906906	9912912	0.0
9906906	9059905	0.0
9906906	909777908	0.0
9906906	907666902	0.0
9906906	912777911	0.0
9906906	5199519	0.0
9906906	910666900	0.0
9906906	516666911	0.0
9906906	9069906	0.0
9906906	910666909	0.0
9906906	9901901	0.0
9906906	902777900	0.0
9906906	901666905	0.0
9906906	9910910	0.0
9906906	9079907	0.0
9906906	9911911	0.0
9906906	9900900	0.0
9906906	904666907	0.0
9906906	904666902	0.0
9906906	9089908	0.0
9906906	518666517	0.0
9907907	903666908	0.0
9907907	9909909	0.0
9907907	911666516	0.0
9907907	908666912	0.0
9907907	517666518	0.0
9907907	905777904	0.0
9907907	9519519	0.0
9907907	9099909	0.0
9907907	5009500	0.0
9907907	900777901	0.0
9907907	9109910	0.0
9907907	900777902	0.0
9907907	911777912	0.0
9907907	911777913	0.0
9907907	5019501	0.0
9907907	5169516	0.0
9907907	906777903	0.0
9907907	9518518	0.0
9907907	900666500	0.0
9907907	901777900	0.0
9907907	9119911	0.0
9907907	913666906	0.0
9907907	5179517	0.0
9907907	9129912	0.0
9907907	9908908	0.0
9907907	903666912	0.0
9907907	908666903	0.0
9907907	904777903	0.0
9907907	9139913	0.0
9907907	9906906	0.0
9907907	9907907	0.0
9907907	902666904	0.0
9907907	902666907	0.0
9907907	904777905	0.0
9907907	9517517	0.0
9907907	516666519	0.0
9907907	9009900	0.0
9907907	909666910	0.0
9907907	9905905	0.0
9907907	909666911	0.0
9907907	907777910	0.25
9907907	907777908	0.25
9907907	912666903	0.0
9907907	9019901	0.0
9907907	9516516	0.0
9907907	910777907	0.0
9907907	912666908	0.0
9907907	901666501	0.0
9907907	913777911	0.0
9907907	9029902	0.0
9907907	9903903	0.0
9907907	911666909	0.0
9907907	906666905	0.0
9907907	9039903	0.0
9907907	908777907	0.0
9907907	908777909	0.0
9907907	9904904	0.0
9907907	913666517	0.0
9907907	905666906	0.0
9907907	9902902	0.0
9907907	906666913	0.0
9907907	903777906	0.0
9907907	9501501	0.0
9907907	519666516	0.0
9907907	903777904	0.0
9907907	9913913	0.0
9907907	905666901	0.0
9907907	900666910	0.0
9907907	501666901	0.0
9907907	9049904	0.0
9907907	517666913	0.0
9907907	5189518	0.0
9907907	907666904	0.25
9907907	500666900	0.0
9907907	9500500	0.0
9907907	9912912	0.0
9907907	9059905	0.0
9907907	909777908	0.0
9907907	907666902	0.25
9907907	912777911	0.0
9907907	5199519	0.0
9907907	910666900	0.0
9907907	516666911	0.0
9907907	9069906	0.0
9907907	910666909	0.0
9907907	9901901	0.0
9907907	902777900	0.0
9907907	901666905	0.0
9907907	9910910	0.0
9907907	9079907	0.0
9907907	9911911	0.0
9907907	9900900	0.0
9907907	904666907	0.0
9907907	904666902	0.0
9907907	9089908	0.0
9907907	518666517	0.0
902666904	903666908	0.0
902666904	9909909	0.0
902666904	911666516	0.0
902666904	908666912	0.0
902666904	517666518	0.0
902666904	905777904	0.0
902666904	9519519	0.0
902666904	9099909	0.0
902666904	5009500	0.0
902666904	900777901	0.0
902666904	9109910	0.0
902666904	900777902	0.0
902666904	911777912	0.0
902666904	911777913	0.0
902666904	5019501	0.0
902666904	5169516	0.0
902666904	906777903	0.0
902666904	9518518	0.0
902666904	900666500	0.0
902666904	901777900	0.0
902666904	9119911	0.0
902666904	913666906	0.0
902666904	5179517	0.0
902666904	9129912	0.0
902666904	9908908	0.0
902666904	903666912	0.0
902666904	908666903	0.0
902666904	904777903	0.25
902666904	9139913	0.0
902666904	9906906	0.0
902666904	9907907	0.0
902666904	902666904	0.0
902666904	902666907	0.0
902666904	904777905	0.25
902666904	9517517	0.0
902666904	516666519	0.0
902666904	9009900	0.0
902666904	909666910	0.0
902666904	9905905	0.0
902666904	909666911	0.0
902666904	907777910	0.0
902666904	907777908	0.0
902666904	912666903	0.0
902666904	9019901	0.0
902666904	9516516	0.0
902666904	910777907	0.0
902666904	912666908	0.0
902666904	901666501	0.0
902666904	913777911	0.0
902666904	9029902	0.0
902666904	9903903	0.0
902666904	911666909	0.0
902666904	906666905	0.0
902666904	9039903	0.0
902666904	908777907	0.0
902666904	908777909	0.0
902666904	9904904	0.0
902666904	913666517	0.0
902666904	905666906	0.0
902666904	9902902	0.0
902666904	906666913	0.0
902666904	903777906	0.0
902666904	9501501	0.0
902666904	519666516	0.0
902666904	903777904	0.0
902666904	9913913	0.0
902666904	905666901	0.0
902666904	900666910	0.0
902666904	501666901	0.0
902666904	9049904	0.25
902666904	517666913	0.0
902666904	5189518	0.0
902666904	907666904	0.0
902666904	500666900	0.0
902666904	9500500	0.0
902666904	9912912	0.0
902666904	9059905	0.0
902666904	909777908	0.0
902666904	907666902	0.0
902666904	912777911	0.0
902666904	5199519	0.0
902666904	910666900	0.0
902666904	516666911	0.0
902666904	9069906	0.0
902666904	910666909	0.0
902666904	9901901	0.0
902666904	902777900	0.0
902666904	901666905	0.0
902666904	9910910	0.0
902666904	9079907	0.0
902666904	9911911	0.0
902666904	9900900	0.0
902666904	904666907	0.25
902666904	904666902	0.0
902666904	9089908	0.0
902666904	518666517	0.0
902666907	903666908	0.0
902666907	9909909	0.0
902666907	911666516	0.0
902666907	908666912	0.0
902666907	517666518	0.0
902666907	905777904	0.0
902666907	9519519	0.0
902666907	9099909	0.0
902666907	5009500	0.0
902666907	900777901	0.0
902666907	9109910	0.0
902666907	900777902	0.0
902666907	911777912	0.0
902666907	911777913	0.0
902666907	5019501	0.0
902666907	5169516	0.0
902666907	906777903	0.0
902666907	9518518	0.0
902666907	900666500	0.0
902666907	901777900	0.0
902666907	9119911	0.0
902666907	913666906	0.0
902666907	5179517	0.0
902666907	9129912	0.0
902666907	9908908	0.0
902666907	903666912	0.0
902666907	908666903	0.0
902666907	904777903	0.0
902666907	9139913	0.0
902666907	9906906	0.0
902666907	9907907	0.0
902666907	902666904	0.0
902666907	902666907	0.0
902666907	904777905	0.0
902666907	9517517	0.0
902666907	516666519	0.0
902666907	9009900	0.0
902666907	909666910	0.0
902666907	9905905	0.0
902666907	909666911	0.0
902666907	907777910	0.25
902666907	907777908	0.25
902666907	912666903	0.0
902666907	9019901	0.0
902666907	9516516	0.0
902666907	910777907	0.0
902666907	912666908	0.0
902666907	901666501	0.0
902666907	913777911	0.0
902666907	9029902	0.0
902666907	9903903	0.0
902666907	911666909	0.0
902666907	906666905	0.0
902666907	9039903	0.0
902666907	908777907	0.0
902666907	908777909	0.0
902666907	9904904	0.0
902666907	913666517	0.0
902666907	905666906	0.0
902666907	9902902	0.0
902666907	906666913	0.0
902666907	903777906	0.0
902666907	9501501	0.0
902666907	519666516	0.0
902666907	903777904	0.0
902666907	9913913	0.0
902666907	905666901	0.0
902666907	900666910	0.0
902666907	501666901	0.0
902666907	9049904	0.0
902666907	517666913	0.0
902666907	5189518	0.0
902666907	907666904	0.25
902666907	500666900	0.0
902666907	9500500	0.0
902666907	9912912	0.0
902666907	9059905	0.0
902666907	909777908	0.0
902666907	907666902	0.0
902666907	912777911	0.0
902666907	5199519	0.0
902666907	910666900	0.0
902666907	516666911	0.0
902666907	9069906	0.0
902666907	910666909	0.0
902666907	9901901	0.0
902666907	902777900	0.0
902666907	901666905	0.0
902666907	9910910	0.0
902666907	9079907	0.25
902666907	9911911	0.0
902666907	9900900	0.0
902666907	904666907	0.0
902666907	904666902	0.0
902666907	9089908	0.0
902666907	518666517	0.0
904777905	903666908	0.0
904777905	9909909	0.0
904777905	911666516	0.0
904777905	908666912	0.0
904777905	517666518	0.0
904777905	905777904	0.0
904777905	9519519	0.0
904777905	9099909	0.0
904777905	5009500	0.0
904777905	900777901	0.0
904777905	9109910	0.0
904777905	900777902	0.0
904777905	911777912	0.0
904777905	911777913	0.0
904777905	5019501	0.0
