src	dest	turning proportions
62	2120	0.0
62	1610	0.0
62	2122	0.0
62	2124	0.0
62	819008	0.0
62	2119021	0.0
62	78	0.0
62	1619016	0.0
62	1617	0.0
62	901212	0.0
62	1618	0.0
62	86	0.0
62	1110	0.0
62	87	0.0
62	1112	0.0
62	901717	0.0
62	89	0.0
62	1114	0.0
62	519005	0.0
62	95	0.0
62	98	0.0
62	109	0.0
62	2413	0.0
62	1319013	0.0
62	114	0.0
62	2419024	0.0
62	2421	0.0
62	2423	0.0
62	219002	0.6489992376883771
62	123	0.0
62	1915	0.0
62	1917	0.0
62	1920	0.0
62	1411	0.0
62	901515	0.0
62	1415	0.0
62	902020	0.0
62	2319023	0.0
62	1019010	0.0
62	910	0.0
62	1423	0.0
62	1819018	0.0
62	719007	0.0
62	90011	0.0
62	411	0.0
62	901010	0.0
62	2215	0.0
62	90022	0.0
62	168	0.0
62	2220	0.0
62	2221	0.0
62	1710	0.0
62	2223	0.0
62	90033	0.0
62	1519015	0.0
62	1716	0.0
62	1719	0.0
62	901818	0.0
62	419004	0.0
62	1211	0.0
62	187	0.0
62	1213	0.0
62	90044	0.0
62	902323	0.0
62	90055	0.0
62	901313	0.0
62	718	0.0
62	2019020	0.0
62	90066	0.0
62	1219012	0.0
62	119001	0.0
62	90077	0.0
62	2018	0.0
62	2019	0.0
62	902121	0.0
62	2021	0.0
62	1510	0.0
62	2022	0.0
62	90088	0.0
62	1514	0.0
62	1519	0.0
62	919009	0.0
62	1522	0.0
62	90099	0.0
62	1011	0.0
62	1719017	0.0
62	1015	0.0
62	619006	0.0
62	1016	0.0
62	1017	0.0
62	901111	0.0
62	901616	0.0
65	2314	0.0
65	12	0.0
65	13	0.0
65	2322	0.0
65	901919	0.0
65	1419014	0.0
65	2324	0.0
65	21	0.0
65	902424	0.0
65	1816	0.0
65	26	0.0
65	1820	0.0
65	31	0.0
65	319003	0.0
65	1312	0.0
65	34	0.0
65	43	0.0
65	901414	0.0
65	1324	0.0
65	45	0.0
65	2219022	0.0
65	816	0.0
65	1119011	0.0
65	54	0.8233056119999496
65	1919019	0.0
65	312	0.0
65	56	0.0
65	59	0.1190915603467337
65	62	0.0
65	65	0.0
65	902222	0.0
65	68	0.0
65	2120	0.0
65	1610	0.0
65	2122	0.0
65	2124	0.0
65	819008	0.0
65	2119021	0.0
65	78	0.0
65	1619016	0.0
65	1617	0.0
65	901212	0.0
65	1618	0.0
65	86	0.0
65	1110	0.0
65	87	0.0
65	1112	0.0
65	901717	0.0
65	89	0.0
65	1114	0.0
65	519005	0.057602827653314474
65	95	0.0
65	98	0.0
65	109	0.0
65	2413	0.0
65	1319013	0.0
65	114	0.0
65	2419024	0.0
65	2421	0.0
65	2423	0.0
65	219002	0.0
65	123	0.0
65	1915	0.0
65	1917	0.0
65	1920	0.0
65	1411	0.0
65	901515	0.0
65	1415	0.0
65	902020	0.0
65	2319023	0.0
65	1019010	0.0
65	910	0.0
65	1423	0.0
65	1819018	0.0
65	719007	0.0
65	90011	0.0
65	411	0.0
65	901010	0.0
65	2215	0.0
65	90022	0.0
65	168	0.0
65	2220	0.0
65	2221	0.0
65	1710	0.0
65	2223	0.0
65	90033	0.0
65	1519015	0.0
65	1716	0.0
65	1719	0.0
65	901818	0.0
65	419004	0.0
65	1211	0.0
65	187	0.0
65	1213	0.0
65	90044	0.0
65	902323	0.0
65	90055	0.0
65	901313	0.0
65	718	0.0
65	2019020	0.0
65	90066	0.0
65	1219012	0.0
65	119001	0.0
65	90077	0.0
65	2018	0.0
65	2019	0.0
65	902121	0.0
65	2021	0.0
65	1510	0.0
65	2022	0.0
65	90088	0.0
65	1514	0.0
65	1519	0.0
65	919009	0.0
65	1522	0.0
65	90099	0.0
65	1011	0.0
65	1719017	0.0
65	1015	0.0
65	619006	0.0
65	1016	0.0
65	1017	0.0
65	901111	0.0
65	901616	0.0
902222	2314	0.0
902222	12	0.0
902222	13	0.0
902222	2322	0.0
902222	901919	0.0
902222	1419014	0.0
902222	2324	0.0
902222	21	0.0
902222	902424	0.0
902222	1816	0.0
902222	26	0.0
902222	1820	0.0
902222	31	0.0
902222	319003	0.0
902222	1312	0.0
902222	34	0.0
902222	43	0.0
902222	901414	0.0
902222	1324	0.0
902222	45	0.0
902222	2219022	0.0
902222	816	0.0
902222	1119011	0.0
902222	54	0.0
902222	1919019	0.0
902222	312	0.0
902222	56	0.0
902222	59	0.0
902222	62	0.0
902222	65	0.0
902222	902222	0.0
902222	68	0.0
902222	2120	0.0
902222	1610	0.0
902222	2122	0.0
902222	2124	0.0
902222	819008	0.0
902222	2119021	0.0
902222	78	0.0
902222	1619016	0.0
902222	1617	0.0
902222	901212	0.0
902222	1618	0.0
902222	86	0.0
902222	1110	0.0
902222	87	0.0
902222	1112	0.0
902222	901717	0.0
902222	89	0.0
902222	1114	0.0
902222	519005	0.0
902222	95	0.0
902222	98	0.0
902222	109	0.0
902222	2413	0.0
902222	1319013	0.0
902222	114	0.0
902222	2419024	0.0
902222	2421	0.0
902222	2423	0.0
902222	219002	0.0
902222	123	0.0
902222	1915	0.0
902222	1917	0.0
902222	1920	0.0
902222	1411	0.0
902222	901515	0.0
902222	1415	0.0
902222	902020	0.0
902222	2319023	0.0
902222	1019010	0.0
902222	910	0.0
902222	1423	0.0
902222	1819018	0.0
902222	719007	0.0
902222	90011	0.0
902222	411	0.0
902222	901010	0.0
902222	2215	0.33753489469236814
902222	90022	0.0
902222	168	0.0
902222	2220	0.23780600586392134
902222	2221	0.11274083827079248
902222	1710	0.0
902222	2223	0.31191826117292065
902222	90033	0.0
902222	1519015	0.0
902222	1716	0.0
902222	1719	0.0
902222	901818	0.0
902222	419004	0.0
902222	1211	0.0
902222	187	0.0
902222	1213	0.0
902222	90044	0.0
902222	902323	0.0
902222	90055	0.0
902222	901313	0.0
902222	718	0.0
902222	2019020	0.0
902222	90066	0.0
902222	1219012	0.0
902222	119001	0.0
902222	90077	0.0
902222	2018	0.0
902222	2019	0.0
902222	902121	0.0
902222	2021	0.0
902222	1510	0.0
902222	2022	0.0
902222	90088	0.0
902222	1514	0.0
902222	1519	0.0
902222	919009	0.0
902222	1522	0.0
902222	90099	0.0
902222	1011	0.0
902222	1719017	0.0
902222	1015	0.0
902222	619006	0.0
902222	1016	0.0
902222	1017	0.0
902222	901111	0.0
902222	901616	0.0
68	2314	0.0
68	12	0.0
68	13	0.0
68	2322	0.0
68	901919	0.0
68	1419014	0.0
68	2324	0.0
68	21	0.0
68	902424	0.0
68	1816	0.0
68	26	0.0
68	1820	0.0
68	31	0.0
68	319003	0.0
68	1312	0.0
68	34	0.0
68	43	0.0
68	901414	0.0
68	1324	0.0
68	45	0.0
68	2219022	0.0
68	816	0.3895020149093799
68	1119011	0.0
68	54	0.0
68	1919019	0.0
68	312	0.0
68	56	0.0
68	59	0.0
68	62	0.0
68	65	0.0
68	902222	0.0
68	68	0.0
68	2120	0.0
68	1610	0.0
68	2122	0.0
68	2124	0.0
68	819008	0.16805351091163873
68	2119021	0.0
68	78	0.0
68	1619016	0.0
68	1617	0.0
68	901212	0.0
68	1618	0.0
68	86	0.0
68	1110	0.0
68	87	0.4005518032690981
68	1112	0.0
68	901717	0.0
68	89	0.04189267090988658
68	1114	0.0
68	519005	0.0
68	95	0.0
68	98	0.0
68	109	0.0
68	2413	0.0
68	1319013	0.0
68	114	0.0
68	2419024	0.0
68	2421	0.0
68	2423	0.0
68	219002	0.0
68	123	0.0
68	1915	0.0
68	1917	0.0
68	1920	0.0
68	1411	0.0
68	901515	0.0
68	1415	0.0
68	902020	0.0
68	2319023	0.0
68	1019010	0.0
68	910	0.0
68	1423	0.0
68	1819018	0.0
68	719007	0.0
68	90011	0.0
68	411	0.0
68	901010	0.0
68	2215	0.0
68	90022	0.0
68	168	0.0
68	2220	0.0
68	2221	0.0
68	1710	0.0
68	2223	0.0
68	90033	0.0
68	1519015	0.0
68	1716	0.0
68	1719	0.0
68	901818	0.0
68	419004	0.0
68	1211	0.0
68	187	0.0
68	1213	0.0
68	90044	0.0
68	902323	0.0
68	90055	0.0
68	901313	0.0
68	718	0.0
68	2019020	0.0
68	90066	0.0
68	1219012	0.0
68	119001	0.0
68	90077	0.0
68	2018	0.0
68	2019	0.0
68	902121	0.0
68	2021	0.0
68	1510	0.0
68	2022	0.0
68	90088	0.0
68	1514	0.0
68	1519	0.0
68	919009	0.0
68	1522	0.0
68	90099	0.0
68	1011	0.0
68	1719017	0.0
68	1015	0.0
68	619006	0.0
68	1016	0.0
68	1017	0.0
68	901111	0.0
68	901616	0.0
2120	2314	0.0
2120	12	0.0
2120	13	0.0
2120	2322	0.0
2120	901919	0.0
2120	1419014	0.0
2120	2324	0.0
2120	21	0.0
2120	902424	0.0
2120	1816	0.0
2120	26	0.0
2120	1820	0.0
2120	31	0.0
2120	319003	0.0
2120	1312	0.0
2120	34	0.0
2120	43	0.0
2120	901414	0.0
2120	1324	0.0
2120	45	0.0
2120	2219022	0.0
2120	816	0.0
2120	1119011	0.0
2120	54	0.0
2120	1919019	0.0
2120	312	0.0
2120	56	0.0
2120	59	0.0
2120	62	0.0
2120	65	0.0
2120	902222	0.0
2120	68	0.0
2120	2120	0.0
2120	1610	0.0
2120	2122	0.0
2120	2124	0.0
2120	819008	0.0
2120	2119021	0.0
2120	78	0.0
2120	1619016	0.0
2120	1617	0.0
2120	901212	0.0
2120	1618	0.0
2120	86	0.0
2120	1110	0.0
2120	87	0.0
2120	1112	0.0
2120	901717	0.0
2120	89	0.0
2120	1114	0.0
2120	519005	0.0
2120	95	0.0
2120	98	0.0
2120	109	0.0
2120	2413	0.0
2120	1319013	0.0
2120	114	0.0
2120	2419024	0.0
2120	2421	0.0
2120	2423	0.0
2120	219002	0.0
2120	123	0.0
2120	1915	0.0
2120	1917	0.0
2120	1920	0.0
2120	1411	0.0
2120	901515	0.0
2120	1415	0.0
2120	902020	0.0
2120	2319023	0.0
2120	1019010	0.0
2120	910	0.0
2120	1423	0.0
2120	1819018	0.0
2120	719007	0.0
2120	90011	0.0
2120	411	0.0
2120	901010	0.0
2120	2215	0.0
2120	90022	0.0
2120	168	0.0
2120	2220	0.0
2120	2221	0.0
2120	1710	0.0
2120	2223	0.0
2120	90033	0.0
2120	1519015	0.0
2120	1716	0.0
2120	1719	0.0
2120	901818	0.0
2120	419004	0.0
2120	1211	0.0
2120	187	0.0
2120	1213	0.0
2120	90044	0.0
2120	902323	0.0
2120	90055	0.0
2120	901313	0.0
2120	718	0.0
2120	2019020	0.206129364800798
2120	90066	0.0
2120	1219012	0.0
2120	119001	0.0
2120	90077	0.0
2120	2018	0.5201853635555891
2120	2019	0.18905684928541977
2120	902121	0.0
2120	2021	0.0
2120	1510	0.0
2120	2022	0.0846284223581888
2120	90088	0.0
2120	1514	0.0
2120	1519	0.0
2120	919009	0.0
2120	1522	0.0
2120	90099	0.0
2120	1011	0.0
2120	1719017	0.0
2120	1015	0.0
2120	619006	0.0
2120	1016	0.0
2120	1017	0.0
2120	901111	0.0
2120	901616	0.0
1610	2314	0.0
1610	12	0.0
1610	13	0.0
1610	2322	0.0
1610	901919	0.0
1610	1419014	0.0
1610	2324	0.0
1610	21	0.0
1610	902424	0.0
1610	1816	0.0
1610	26	0.0
1610	1820	0.0
1610	31	0.0
1610	319003	0.0
1610	1312	0.0
1610	34	0.0
1610	43	0.0
1610	901414	0.0
1610	1324	0.0
1610	45	0.0
1610	2219022	0.0
1610	816	0.0
1610	1119011	0.0
1610	54	0.0
1610	1919019	0.0
1610	312	0.0
1610	56	0.0
1610	59	0.0
1610	62	0.0
1610	65	0.0
1610	902222	0.0
1610	68	0.0
1610	2120	0.0
1610	1610	0.0
1610	2122	0.0
1610	2124	0.0
1610	819008	0.0
1610	2119021	0.0
1610	78	0.0
1610	1619016	0.0
1610	1617	0.0
1610	901212	0.0
1610	1618	0.0
1610	86	0.0
1610	1110	0.0
1610	87	0.0
1610	1112	0.0
1610	901717	0.0
1610	89	0.0
1610	1114	0.0
1610	519005	0.0
1610	95	0.0
1610	98	0.0
1610	109	0.22164570969211292
1610	2413	0.0
1610	1319013	0.0
1610	114	0.0
1610	2419024	0.0
1610	2421	0.0
1610	2423	0.0
1610	219002	0.0
1610	123	0.0
1610	1915	0.0
1610	1917	0.0
1610	1920	0.0
1610	1411	0.0
1610	901515	0.0
1610	1415	0.0
1610	902020	0.0
1610	2319023	0.0
1610	1019010	0.19364286056411412
1610	910	0.0
1610	1423	0.0
1610	1819018	0.0
1610	719007	0.0
1610	90011	0.0
1610	411	0.0
1610	901010	0.0
1610	2215	0.0
1610	90022	0.0
1610	168	0.0
1610	2220	0.0
1610	2221	0.0
1610	1710	0.0
1610	2223	0.0
1610	90033	0.0
1610	1519015	0.0
1610	1716	0.0
1610	1719	0.0
1610	901818	0.0
1610	419004	0.0
1610	1211	0.0
1610	187	0.0
1610	1213	0.0
1610	90044	0.0
1610	902323	0.0
1610	90055	0.0
1610	901313	0.0
1610	718	0.0
1610	2019020	0.0
1610	90066	0.0
1610	1219012	0.0
1610	119001	0.0
1610	90077	0.0
1610	2018	0.0
1610	2019	0.0
1610	902121	0.0
1610	2021	0.0
1610	1510	0.0
1610	2022	0.0
1610	90088	0.0
1610	1514	0.0
1610	1519	0.0
1610	919009	0.0
1610	1522	0.0
1610	90099	0.0
1610	1011	0.3080325629435298
1610	1719017	0.0
1610	1015	0.27667886680024206
1610	619006	0.0
1610	1016	0.0
1610	1017	0.0
1610	901111	0.0
1610	901616	0.0
2122	2314	0.0
2122	12	0.0
2122	13	0.0
2122	2322	0.0
2122	901919	0.0
2122	1419014	0.0
2122	2324	0.0
2122	21	0.0
2122	902424	0.0
2122	1816	0.0
2122	26	0.0
2122	1820	0.0
2122	31	0.0
2122	319003	0.0
2122	1312	0.0
2122	34	0.0
2122	43	0.0
2122	901414	0.0
2122	1324	0.0
2122	45	0.0
2122	2219022	0.3386660944368251
2122	816	0.0
2122	1119011	0.0
2122	54	0.0
2122	1919019	0.0
2122	312	0.0
2122	56	0.0
2122	59	0.0
2122	62	0.0
2122	65	0.0
2122	902222	0.0
2122	68	0.0
2122	2120	0.0
2122	1610	0.0
2122	2122	0.0
2122	2124	0.0
2122	819008	0.0
2122	2119021	0.0
2122	78	0.0
2122	1619016	0.0
2122	1617	0.0
2122	901212	0.0
2122	1618	0.0
2122	86	0.0
2122	1110	0.0
2122	87	0.0
2122	1112	0.0
2122	901717	0.0
2122	89	0.0
2122	1114	0.0
2122	519005	0.0
2122	95	0.0
2122	98	0.0
2122	109	0.0
2122	2413	0.0
2122	1319013	0.0
2122	114	0.0
2122	2419024	0.0
2122	2421	0.0
2122	2423	0.0
2122	219002	0.0
2122	123	0.0
2122	1915	0.0
2122	1917	0.0
2122	1920	0.0
2122	1411	0.0
2122	901515	0.0
2122	1415	0.0
2122	902020	0.0
2122	2319023	0.0
2122	1019010	0.0
2122	910	0.0
2122	1423	0.0
2122	1819018	0.0
2122	719007	0.0
2122	90011	0.0
2122	411	0.0
2122	901010	0.0
2122	2215	0.6613339055631757
2122	90022	0.0
2122	168	0.0
2122	2220	0.0
2122	2221	0.0
2122	1710	0.0
2122	2223	0.0
2122	90033	0.0
2122	1519015	0.0
2122	1716	0.0
2122	1719	0.0
2122	901818	0.0
2122	419004	0.0
2122	1211	0.0
2122	187	0.0
2122	1213	0.0
2122	90044	0.0
2122	902323	0.0
2122	90055	0.0
2122	901313	0.0
2122	718	0.0
2122	2019020	0.0
2122	90066	0.0
2122	1219012	0.0
2122	119001	0.0
2122	90077	0.0
2122	2018	0.0
2122	2019	0.0
2122	902121	0.0
2122	2021	0.0
2122	1510	0.0
2122	2022	0.0
2122	90088	0.0
2122	1514	0.0
2122	1519	0.0
2122	919009	0.0
2122	1522	0.0
2122	90099	0.0
2122	1011	0.0
2122	1719017	0.0
2122	1015	0.0
2122	619006	0.0
2122	1016	0.0
2122	1017	0.0
2122	901111	0.0
2122	901616	0.0
2124	2314	0.0
2124	12	0.0
2124	13	0.0
2124	2322	0.0
2124	901919	0.0
2124	1419014	0.0
2124	2324	0.0
2124	21	0.0
2124	902424	0.0
2124	1816	0.0
2124	26	0.0
2124	1820	0.0
2124	31	0.0
2124	319003	0.0
2124	1312	0.0
2124	34	0.0
2124	43	0.0
2124	901414	0.0
2124	1324	0.0
2124	45	0.0
2124	2219022	0.0
2124	816	0.0
2124	1119011	0.0
2124	54	0.0
2124	1919019	0.0
2124	312	0.0
2124	56	0.0
2124	59	0.0
2124	62	0.0
2124	65	0.0
2124	902222	0.0
2124	68	0.0
2124	2120	0.0
2124	1610	0.0
2124	2122	0.0
2124	2124	0.0
2124	819008	0.0
2124	2119021	0.0
2124	78	0.0
2124	1619016	0.0
2124	1617	0.0
2124	901212	0.0
2124	1618	0.0
2124	86	0.0
2124	1110	0.0
2124	87	0.0
2124	1112	0.0
2124	901717	0.0
2124	89	0.0
2124	1114	0.0
2124	519005	0.0
2124	95	0.0
2124	98	0.0
2124	109	0.0
2124	2413	0.5574077484416898
2124	1319013	0.0
2124	114	0.0
2124	2419024	0.24186508159231782
2124	2421	0.0
2124	2423	0.20072716996600212
2124	219002	0.0
2124	123	0.0
2124	1915	0.0
2124	1917	0.0
2124	1920	0.0
2124	1411	0.0
2124	901515	0.0
2124	1415	0.0
2124	902020	0.0
2124	2319023	0.0
2124	1019010	0.0
2124	910	0.0
2124	1423	0.0
2124	1819018	0.0
2124	719007	0.0
2124	90011	0.0
2124	411	0.0
2124	901010	0.0
2124	2215	0.0
2124	90022	0.0
2124	168	0.0
2124	2220	0.0
2124	2221	0.0
2124	1710	0.0
2124	2223	0.0
2124	90033	0.0
2124	1519015	0.0
2124	1716	0.0
2124	1719	0.0
2124	901818	0.0
2124	419004	0.0
2124	1211	0.0
2124	187	0.0
2124	1213	0.0
2124	90044	0.0
2124	902323	0.0
2124	90055	0.0
2124	901313	0.0
2124	718	0.0
2124	2019020	0.0
2124	90066	0.0
2124	1219012	0.0
2124	119001	0.0
2124	90077	0.0
2124	2018	0.0
2124	2019	0.0
2124	902121	0.0
2124	2021	0.0
2124	1510	0.0
2124	2022	0.0
2124	90088	0.0
2124	1514	0.0
2124	1519	0.0
2124	919009	0.0
2124	1522	0.0
2124	90099	0.0
2124	1011	0.0
2124	1719017	0.0
2124	1015	0.0
2124	619006	0.0
2124	1016	0.0
2124	1017	0.0
2124	901111	0.0
2124	901616	0.0
819008	2314	0.0
819008	12	0.0
819008	13	0.0
819008	2322	0.0
819008	901919	0.0
819008	1419014	0.0
819008	2324	0.0
819008	21	0.0
819008	902424	0.0
819008	1816	0.0
819008	26	0.0
819008	1820	0.0
819008	31	0.0
819008	319003	0.0
819008	1312	0.0
819008	34	0.0
819008	43	0.0
819008	901414	0.0
819008	1324	0.0
819008	45	0.0
819008	2219022	0.0
819008	816	0.0
819008	1119011	0.0
819008	54	0.0
819008	1919019	0.0
819008	312	0.0
819008	56	0.0
819008	59	0.0
819008	62	0.0
819008	65	0.0
819008	902222	0.0
819008	68	0.0
819008	2120	0.0
819008	1610	0.0
819008	2122	0.0
819008	2124	0.0
819008	819008	0.0
819008	2119021	0.0
819008	78	0.0
819008	1619016	0.0
819008	1617	0.0
819008	901212	0.0
819008	1618	0.0
819008	86	0.0
819008	1110	0.0
819008	87	0.0
819008	1112	0.0
819008	901717	0.0
819008	89	0.0
819008	1114	0.0
819008	519005	0.0
819008	95	0.0
819008	98	0.0
819008	109	0.0
819008	2413	0.0
819008	1319013	0.0
819008	114	0.0
819008	2419024	0.0
819008	2421	0.0
819008	2423	0.0
819008	219002	0.0
819008	123	0.0
819008	1915	0.0
819008	1917	0.0
819008	1920	0.0
819008	1411	0.0
819008	901515	0.0
819008	1415	0.0
819008	902020	0.0
819008	2319023	0.0
819008	1019010	0.0
819008	910	0.0
819008	1423	0.0
819008	1819018	0.0
819008	719007	0.0
819008	90011	0.0
819008	411	0.0
819008	901010	0.0
819008	2215	0.0
819008	90022	0.0
819008	168	0.0
819008	2220	0.0
819008	2221	0.0
819008	1710	0.0
819008	2223	0.0
819008	90033	0.0
819008	1519015	0.0
819008	1716	0.0
819008	1719	0.0
819008	901818	0.0
819008	419004	0.0
819008	1211	0.0
819008	187	0.0
819008	1213	0.0
819008	90044	0.0
819008	902323	0.0
819008	90055	0.0
819008	901313	0.0
819008	718	0.0
819008	2019020	0.0
819008	90066	0.0
819008	1219012	0.0
819008	119001	0.0
819008	90077	0.0
819008	2018	0.0
819008	2019	0.0
819008	902121	0.0
819008	2021	0.0
819008	1510	0.0
819008	2022	0.0
819008	90088	0.0
819008	1514	0.0
819008	1519	0.0
819008	919009	0.0
819008	1522	0.0
819008	90099	0.0
819008	1011	0.0
819008	1719017	0.0
819008	1015	0.0
819008	619006	0.0
819008	1016	0.0
819008	1017	0.0
819008	901111	0.0
819008	901616	0.0
2119021	2314	0.0
2119021	12	0.0
2119021	13	0.0
2119021	2322	0.0
2119021	901919	0.0
2119021	1419014	0.0
2119021	2324	0.0
2119021	21	0.0
2119021	902424	0.0
2119021	1816	0.0
2119021	26	0.0
2119021	1820	0.0
2119021	31	0.0
2119021	319003	0.0
2119021	1312	0.0
2119021	34	0.0
2119021	43	0.0
2119021	901414	0.0
2119021	1324	0.0
2119021	45	0.0
2119021	2219022	0.0
2119021	816	0.0
2119021	1119011	0.0
2119021	54	0.0
2119021	1919019	0.0
2119021	312	0.0
2119021	56	0.0
2119021	59	0.0
2119021	62	0.0
2119021	65	0.0
2119021	902222	0.0
2119021	68	0.0
2119021	2120	0.0
2119021	1610	0.0
2119021	2122	0.0
2119021	2124	0.0
2119021	819008	0.0
2119021	2119021	0.0
2119021	78	0.0
2119021	1619016	0.0
2119021	1617	0.0
2119021	901212	0.0
2119021	1618	0.0
2119021	86	0.0
2119021	1110	0.0
2119021	87	0.0
2119021	1112	0.0
2119021	901717	0.0
2119021	89	0.0
2119021	1114	0.0
2119021	519005	0.0
2119021	95	0.0
2119021	98	0.0
2119021	109	0.0
2119021	2413	0.0
2119021	1319013	0.0
2119021	114	0.0
2119021	2419024	0.0
2119021	2421	0.0
2119021	2423	0.0
2119021	219002	0.0
2119021	123	0.0
2119021	1915	0.0
2119021	1917	0.0
2119021	1920	0.0
2119021	1411	0.0
2119021	901515	0.0
2119021	1415	0.0
2119021	902020	0.0
2119021	2319023	0.0
2119021	1019010	0.0
2119021	910	0.0
2119021	1423	0.0
2119021	1819018	0.0
2119021	719007	0.0
2119021	90011	0.0
2119021	411	0.0
2119021	901010	0.0
2119021	2215	0.0
2119021	90022	0.0
2119021	168	0.0
2119021	2220	0.0
2119021	2221	0.0
2119021	1710	0.0
2119021	2223	0.0
2119021	90033	0.0
2119021	1519015	0.0
2119021	1716	0.0
2119021	1719	0.0
2119021	901818	0.0
2119021	419004	0.0
2119021	1211	0.0
2119021	187	0.0
2119021	1213	0.0
2119021	90044	0.0
2119021	902323	0.0
2119021	90055	0.0
2119021	901313	0.0
2119021	718	0.0
2119021	2019020	0.0
2119021	90066	0.0
2119021	1219012	0.0
2119021	119001	0.0
2119021	90077	0.0
2119021	2018	0.0
2119021	2019	0.0
2119021	902121	0.0
2119021	2021	0.0
2119021	1510	0.0
2119021	2022	0.0
2119021	90088	0.0
2119021	1514	0.0
2119021	1519	0.0
2119021	919009	0.0
2119021	1522	0.0
2119021	90099	0.0
2119021	1011	0.0
2119021	1719017	0.0
2119021	1015	0.0
2119021	619006	0.0
2119021	1016	0.0
2119021	1017	0.0
2119021	901111	0.0
2119021	901616	0.0
78	2314	0.0
78	12	0.0
78	13	0.0
78	2322	0.0
78	901919	0.0
78	1419014	0.0
78	2324	0.0
78	21	0.0
78	902424	0.0
78	1816	0.0
78	26	0.0
78	1820	0.0
78	31	0.0
78	319003	0.0
78	1312	0.0
78	34	0.0
78	43	0.0
78	901414	0.0
78	1324	0.0
78	45	0.0
78	2219022	0.0
78	816	0.0
78	1119011	0.0
78	54	0.0
78	1919019	0.0
78	312	0.0
78	56	0.0
78	59	0.0
78	62	0.0
78	65	0.0
78	902222	0.0
78	68	0.0
78	2120	0.0
78	1610	0.0
78	2122	0.0
78	2124	0.0
78	819008	0.35736507242883947
78	2119021	0.0
78	78	0.0
78	1619016	0.0
78	1617	0.0
78	901212	0.0
78	1618	0.0
78	86	0.642634927571164
78	1110	0.0
78	87	0.0
78	1112	0.0
78	901717	0.0
78	89	0.0
78	1114	0.0
78	519005	0.0
78	95	0.0
78	98	0.0
78	109	0.0
78	2413	0.0
78	1319013	0.0
78	114	0.0
78	2419024	0.0
78	2421	0.0
78	2423	0.0
78	219002	0.0
78	123	0.0
78	1915	0.0
78	1917	0.0
78	1920	0.0
78	1411	0.0
78	901515	0.0
78	1415	0.0
78	902020	0.0
78	2319023	0.0
78	1019010	0.0
78	910	0.0
78	1423	0.0
78	1819018	0.0
78	719007	0.0
78	90011	0.0
78	411	0.0
78	901010	0.0
78	2215	0.0
78	90022	0.0
78	168	0.0
78	2220	0.0
78	2221	0.0
78	1710	0.0
78	2223	0.0
78	90033	0.0
78	1519015	0.0
78	1716	0.0
78	1719	0.0
78	901818	0.0
78	419004	0.0
78	1211	0.0
78	187	0.0
78	1213	0.0
78	90044	0.0
78	902323	0.0
78	90055	0.0
78	901313	0.0
78	718	0.0
78	2019020	0.0
78	90066	0.0
78	1219012	0.0
78	119001	0.0
78	90077	0.0
78	2018	0.0
78	2019	0.0
78	902121	0.0
78	2021	0.0
78	1510	0.0
78	2022	0.0
78	90088	0.0
78	1514	0.0
78	1519	0.0
78	919009	0.0
78	1522	0.0
78	90099	0.0
78	1011	0.0
78	1719017	0.0
78	1015	0.0
78	619006	0.0
78	1016	0.0
78	1017	0.0
78	901111	0.0
78	901616	0.0
1619016	2314	0.0
1619016	12	0.0
1619016	13	0.0
1619016	2322	0.0
1619016	901919	0.0
1619016	1419014	0.0
1619016	2324	0.0
1619016	21	0.0
1619016	902424	0.0
1619016	1816	0.0
1619016	26	0.0
1619016	1820	0.0
1619016	31	0.0
1619016	319003	0.0
1619016	1312	0.0
1619016	34	0.0
1619016	43	0.0
1619016	901414	0.0
1619016	1324	0.0
1619016	45	0.0
1619016	2219022	0.0
1619016	816	0.0
1619016	1119011	0.0
1619016	54	0.0
1619016	1919019	0.0
1619016	312	0.0
1619016	56	0.0
1619016	59	0.0
1619016	62	0.0
1619016	65	0.0
1619016	902222	0.0
1619016	68	0.0
1619016	2120	0.0
1619016	1610	0.0
1619016	2122	0.0
1619016	2124	0.0
1619016	819008	0.0
1619016	2119021	0.0
1619016	78	0.0
1619016	1619016	0.0
1619016	1617	0.0
1619016	901212	0.0
1619016	1618	0.0
1619016	86	0.0
1619016	1110	0.0
1619016	87	0.0
1619016	1112	0.0
1619016	901717	0.0
1619016	89	0.0
1619016	1114	0.0
1619016	519005	0.0
1619016	95	0.0
1619016	98	0.0
1619016	109	0.0
1619016	2413	0.0
1619016	1319013	0.0
1619016	114	0.0
1619016	2419024	0.0
1619016	2421	0.0
1619016	2423	0.0
1619016	219002	0.0
1619016	123	0.0
1619016	1915	0.0
1619016	1917	0.0
1619016	1920	0.0
1619016	1411	0.0
1619016	901515	0.0
1619016	1415	0.0
1619016	902020	0.0
1619016	2319023	0.0
1619016	1019010	0.0
1619016	910	0.0
1619016	1423	0.0
1619016	1819018	0.0
1619016	719007	0.0
1619016	90011	0.0
1619016	411	0.0
1619016	901010	0.0
1619016	2215	0.0
1619016	90022	0.0
1619016	168	0.0
1619016	2220	0.0
1619016	2221	0.0
1619016	1710	0.0
1619016	2223	0.0
1619016	90033	0.0
1619016	1519015	0.0
1619016	1716	0.0
1619016	1719	0.0
1619016	901818	0.0
1619016	419004	0.0
1619016	1211	0.0
1619016	187	0.0
1619016	1213	0.0
1619016	90044	0.0
